Время; ЛинX; ЛинY; ЛинZ; УглX; УглY; УглZ; Крен; Тангаж; Рыск; Север; Восток; Высота; СигналGPS 
2021-03-26 18:33:19.180335;-0.19086399674415588;-0.160160630941391;9.82380771636963;-0.0027298927307128906;-0.007069111801683903;-0.0030905015300959353;-0.863959789276123;1.037243127822876;58.41825866699219;6187056.658;383135.969;1;EHT+100.422;
2021-03-26 18:33:20.180279;-0.20847688615322116;-0.14933764934539795;9.823930740356445;-0.001424551126547158;-0.0023066999856382613;0.001969933044165373;-0.8709397315979004;1.0320043563842773;58.4248046875;6187056.485;383136.046;1;EHT+99.365;
2021-03-26 18:33:21.180226;-0.19639138877391818;-0.1315232813358307;9.84522819519043;0.00018775467469822618;-0.0034332282375544314;0.003416836727410555;-0.8720982670783998;1.0346084833145144;58.41555404663087;6187058.941;383136.19;1;EHT+103.239;
2021-03-26 18:33:22.180246;-0.21113152801990512;-0.14661683142185214;9.842565536499023;0.003935396671295166;-0.002586841583251953;-0.005289912689477206;-0.8796247839927674;1.033379316329956;58.43097305297852;6187059.522;383136.168;1;EHT+103.625;
2021-03-26 18:33:23.180114;-0.20575825870037082;-0.13978223502635959;9.847887992858888;0.00275969528593123;-0.0027880072593688965;0.000429153471486643;-0.8763017654418945;1.0540366172790527;58.447704315185554;6187060.512;383136.69;1;EHT+103.609;
2021-03-26 18:33:24.180056;-0.21385177969932556;-0.14106863737106323;9.826641082763672;0.0029996044468134646;-0.006742776371538639;0.0027492644730955367;-0.8806959986686708;1.0578455924987793;58.439613342285156;6187061.44;383136.768;1;EHT+104.873;
2021-03-26 18:33:25.180002;-0.19499534368515015;-0.14384745061397555;9.851829528808594;-0.0007838012534193696;0.0017076730728149414;-0.004413724411278964;-0.8833658695220947;1.0585899353027344;58.46780014038087;6187061.049;383136.878;1;EHT+103.851;
2021-03-26 18:33:26.179947;-0.19903066754341125;-0.15748055279254916;9.827850341796875;0.00037550929118879145;0.0019684433937072754;-0.004751980770379306;-0.8763509392738343;1.0714285373687744;58.46043014526368;6187064.163;383137.182;1;EHT+108.197;
2021-03-26 18:33:27.179892;-0.1949153393507004;-0.15196712315082553;9.83583164215088;0.00270158052444458;-0.006213784683495761;2.682209014892578e-05;-0.8887385725975038;1.0707194805145264;58.463600158691406;6187060.549;383137.274;1;EHT+103.218;
2021-03-26 18:33:28.179837;-0.20709019899368286;-0.14112773537635803;9.845234870910646;0.0028595330659300093;-0.0011995435925200584;-0.001290440559387207;-0.8949918746948242;1.0638853311538699;58.47135925292969;6187059.857;383137.399;1;EHT+103.413;
2021-03-26 18:33:29.179781;-0.20970842242240906;-0.1630273461341858;9.841175079345703;-0.0005349516868591309;-0.0028058886528015137;-0.002740323776379228;-0.9039573073387147;1.0554438829422;58.494586944580085;6187058.446;383137.089;1;EHT+100.952;
2021-03-26 18:33:30.164337;-0.19239038228988647;-0.14780946075916293;9.810554504394531;-0.0029966235160827637;-0.0015228986740112305;0.000263750582234934;-0.9007691740989686;1.0626450777053835;58.494709014892585;6187059.083;383137.049;1;EHT+102.537;
2021-03-26 18:33:31.164104;-0.20982977747917175;-0.1398386210203171;9.85191059112549;0.0008061528787948192;-0.0017330051632598045;-0.004075467586517334;-0.9063646197319032;1.0544421672821045;58.48900604248047;6187056.965;383136.811;1;EHT+100.099;
2021-03-26 18:33:32.179614;-0.18420147895812988;-0.1424190849065781;9.846450805664062;0.0007137656793929638;-0.001983344554901123;0.0011906028958037498;-0.9028103351593018;1.044396162033081;58.487567901611335;6187057.939;383136.69;1;EHT+101.760;
2021-03-26 18:33:33.179556;-0.20699742436408997;-0.15619993209838867;9.84518337249756;0.002931058639660478;-0.005210936069488525;-0.0011622906895354392;-0.9028082489967347;1.0317001342773438;58.50579071044922;6187054.738;383136.437;1;EHT+97.146;
2021-03-26 18:33:34.179492;-0.20435121655464172;-0.17254149913787842;9.827816009521484;0.00011324881052132696;-0.0013217328814789655;-0.0014990565832704306;-0.8930282592773438;1.025184512138367;58.507946014404304;6187055.264;383136.332;1;EHT+98.281;
2021-03-26 18:33:35.179606;-0.20164433121681213;-0.1548085063695908;9.843834877014162;-0.0003382563882041723;-0.004498660564422607;-0.0018924475880339744;-0.9040902853012085;1.0271236896514893;58.521568298339844;6187054.116;383136.06;1;EHT+96.443;
2021-03-26 18:33:36.179388;-0.18954679369926453;-0.1561526656150818;9.849095344543459;-0.0003382563591003418;-0.00018626452947501096;-0.008472800254821777;-0.898858904838562;1.024040937423706;58.51361846923828;6187055.524;383136.036;1;EHT+98.421;
2021-03-26 18:33:37.179325;-0.20040678977966309;-0.138392835855484;9.838563919067383;-0.00035017731715925043;-0.0015273691387847068;-0.0002384185791015625;-0.8910702466964722;1.0245959758758545;58.523780822753906;6187056.988;383135.9;1;EHT+100.410;
2021-03-26 18:33:38.179276;-0.18141862750053406;-0.1491994857788086;9.84109878540039;0.001099705696105957;-0.0048354268074035645;-0.0007584691629745067;-0.8918411135673524;1.03536593914032;58.52442932128906;6187057.585;383135.447;1;EHT+101.109;
2021-03-26 18:33:39.179224;-0.19084168970584872;-0.16151311993598938;9.831783294677734;0.0010520220967009666;-0.0063762073405087;0.0031948089599609375;-0.8876141905784608;1.030289649963379;58.521923065185554;6187057.62;383135.398;1;EHT+100.962;
2021-03-26 18:33:40.179170;-0.21115182340145114;-0.1547946333885193;9.837218284606935;0.0029087066650390625;-0.0015586616937071085;-0.002595782978460193;-0.8815137147903442;1.0315567255020144;58.52726364135743;6187057.806;383135.566;1;EHT+100.334;
2021-03-26 18:33:41.179112;-0.20841509103775024;-0.15752248466014865;9.834530830383303;0.0024691224098205566;-0.00307858013547957;-0.0008150935173034668;-0.8693851232528687;1.0226867198944092;58.521198272705085;6187060.357;383135.405;1;EHT+103.188;
2021-03-26 18:33:42.179058;-0.18420980870723727;-0.1519259959459305;9.81981945037842;-0.0017285348149016502;-0.0031232833862304688;0.002180040115490556;-0.8642335534095765;1.00991427898407;58.51852798461915;6187060.036;383135.215;1;EHT+102.899;
2021-03-26 18:33:43.178997;-0.19767433404922485;-0.15195344388484958;9.837170600891115;0.0071316962130367765;0.0010266900062561035;0.00021159653260838243;-0.8631880879402162;1.0044955015182497;58.523029327392585;6187058.711;383135.314;1;EHT+101.302;
2021-03-26 18:33:44.178945;-0.20840238034725192;-0.16707023978233337;9.830506324768068;0.004358590114861728;-0.0005602836608886719;-0.00808388087898493;-0.8536556363105775;0.9978011250495912;58.520092010498054;6187059.84;383135.024;1;EHT+102.658;
2021-03-26 18:33:45.178923;-0.19495943188667297;-0.1437554657459259;9.843831062316896;0.0065997238270938405;-0.004342197440564632;-0.005050003062933684;-0.8691897988319398;0.9873403310775757;58.53296661376953;6187058.816;383135.16;1;EHT+100.535;
2021-03-26 18:33:46.178837;-0.20164074003696444;-0.16435936093330383;9.845130920410156;0.001506507396697998;0.002422928810119629;0.010094047524034979;-0.8592108488082886;0.974396049976349;58.5432472229004;6187058.238;383135.254;1;EHT+100.207;
2021-03-26 18:33:47.178779;-0.1895231008529663;-0.16435377299785617;9.830443382263185;-0.008134543895721436;-0.0026464457623660564;-0.005669891368597747;-0.8575925827026367;0.9829774498939515;58.555198669433594;6187058.868;383135.295;1;EHT+101.262;
2021-03-26 18:33:48.178715;-0.19502519071102145;-0.1465853750705719;9.841179847717287;-0.0005051494226790966;0.0011369587155058982;0.0017285346984863281;-0.8560585975646973;0.9794320464134217;58.549781799316406;6187059.703;383135.527;1;EHT+102.343;
2021-03-26 18:33:49.178668;-0.19091595709323886;-0.13836018741130832;9.845187187194826;-0.0010609627934172752;-0.003191828960552812;-0.007542967796325684;-0.86102294921875;0.9876821041107178;58.553497314453125;6187059.888;383135.688;1;EHT+103.268;
2021-03-26 18:33:50.178614;-0.1923830509185791;-0.145103856921196;9.823864936828615;0.0011846424313262107;0.0013887882232666016;-0.0033542516175657515;-0.853562593460083;0.9920556545257568;58.55694580078125;6187058.807;383135.551;1;EHT+102.130;
2021-03-26 18:33:51.178552;-0.19631889462471008;-0.15199367702007296;9.841157913208008;0.0021129848901182417;-0.0017285346984863281;-0.00038892033626325434;-0.8627036213874818;0.9688332080841064;58.55926895141602;6187058.08;383135.515;1;EHT+102.408;
2021-03-26 18:33:52.178593;-0.19373777508735657;-0.12054356932640076;9.834595680236818;0.0019475817680358887;-0.004427135456353427;0.0013381242752075195;-0.8570315241813661;0.9728021025657655;58.56552505493165;6187054.097;383135.3;1;EHT+97.361;
2021-03-26 18:33:53.178448;-0.19895336031913757;-0.16428895294666293;9.838463783264162;0.0032961370889097457;-0.0008642673492431641;-0.008569658733904363;-0.8508399724960327;0.9561872482299805;58.558311462402344;6187055.203;383135.424;1;EHT+99.493;
2021-03-26 18:33:54.178391;-0.20304350554943087;-0.15620554983615878;9.853146553039553;0.0009998679161071777;0.0031709673348814253;-0.0008821487426757812;-0.8501039743423462;0.9520505666732788;58.565643310546875;6187053.552;383135.256;1;EHT+97.327;
2021-03-26 18:33:55.194021;-0.20437440276145935;-0.16286833584308627;9.817205429077148;0.0036582353059202437;-0.005050003994256259;0.0018954277038574219;-0.8490910530090332;0.9609807133674623;58.561988830566406;6187051.612;383135.467;1;EHT+95.156;
2021-03-26 18:33:56.178273;-0.19631539285182956;-0.14648748934268954;9.834526062011719;0.0038042659871280193;-0.00693052913993597;-0.002600252395495773;-0.8486642241477967;0.9715946316719056;58.572532653808594;6187051.247;383135.562;1;EHT+94.376;
2021-03-26 18:33:57.178219;-0.19762060046195984;-0.16022378206253052;9.850449562072756;0.0029742720071226363;0.00013113023305777463;-0.0045552849769592285;-0.8466579914093018;0.9715498089790345;58.56243896484375;6187051.212;383135.328;1;EHT+94.772;
2021-03-26 18:33:58.178166;-0.20160795748233798;-0.15754090249538424;9.853126525878906;0.002779066795483232;-0.0022307040635496382;0.006383657455444336;-0.8583062291145326;0.9622802734375;58.568817138671875;6187050.038;383135.455;1;EHT+93.393;
2021-03-26 18:33:59.193737;-0.20570331811904907;-0.15618349611759189;9.834524154663086;0.0012680889340117576;-0.003662705887109041;0.006102026905864478;-0.8527253866195679;0.9653697609901429;58.57432937622071;6187049.061;383135.373;1;EHT+92.118;
2021-03-26 18:34:00.162418;-0.21911160647869113;-0.16585010290145874;9.839887619018555;-0.0008374452590942383;-0.0013887883396819236;-0.006256997585296631;-0.8364683985710145;0.9650152325630189;58.56461715698243;6187048.146;383135.472;1;EHT+90.753;
2021-03-26 18:34:01.177999;-0.21641193330287936;-0.17127734422683716;9.835859298706055;-0.001379847642965615;-0.0041678547859191895;0.0013127924175933006;-0.8406613469123841;0.9671646356582642;58.57239151000977;6187049.5;383135.315;1;EHT+92.980;
2021-03-26 18:34:02.177947;-0.2125309705734253;-0.14249177277088168;9.833277702331545;0.0028714537620544434;-0.001023709890432656;3.8743019104003906e-05;-0.848153829574585;0.9515891075134277;58.579193115234375;6187050.096;383135.512;1;EHT+93.751;
2021-03-26 18:34:03.177891;-0.1989801824092865;-0.14394335448741916;9.851842880249023;-0.002199411392211914;-0.00240951799787581;0.004813074134290218;-0.8445177674293519;0.9321455955505371;58.57811355590821;6187051.745;383135.597;1;EHT+96.149;
2021-03-26 18:34:04.177833;-0.21372056007385254;-0.16711838543415072;9.833195686340334;0.0039905314333736905;-0.0037401914596557617;-0.003013014793395996;-0.8534440994262695;0.9276676774024964;58.577350616455085;6187053.239;383135.861;1;EHT+97.745;
2021-03-26 18:34:05.177776;-0.18413819372653964;-0.1479480713605881;9.861072540283203;0.0006154180155135692;-0.004509091377258301;-0.0014707446098327637;-0.8528600931167603;0.9341441988945008;58.58545684814453;6187053.464;383135.706;1;EHT+98.165;
2021-03-26 18:34:06.177715;-0.18419292569160461;-0.1423153579235077;9.823844909667969;0.0020653011742979292;-0.009587408043444158;-0.0008374452590942383;-0.8429735302925111;0.9147164225578309;58.58783340454102;6187054.783;383136.03;1;EHT+99.317;
2021-03-26 18:34:07.177666;-0.20023617148399353;-0.1642768681049347;9.841124534606935;0.005626678932458163;-0.003801286453381181;-0.0037163496017456055;-0.8420075178146362;0.9253082275390625;58.57874298095703;6187054.707;383135.914;1;EHT+99.293;
2021-03-26 18:34:08.177605;-0.19218020141124728;-0.16296431422233582;9.841097831726076;-0.0016883014468476178;-0.0035360450856387615;0.0011816621990874412;-0.8382391333580018;0.9323462247848511;58.56829833984375;6187054.976;383136.136;1;EHT+99.146;
2021-03-26 18:34:09.177653;-0.21248339116573337;-0.15344335138797763;9.839899063110352;0.0016078352928161621;-0.0005051493062637747;-0.0017896292265504599;-0.8333232402801514;0.9500917196273804;58.577465057373054;6187058.276;383135.944;1;EHT+102.909;
2021-03-26 18:34:10.177498;-0.2112436592578888;-0.13971598446369174;9.818662643432617;0.0003546476364135742;-0.0027313830796629195;0.000973045825958252;-0.8344164490699769;0.954411506652832;58.58658981323243;6187057.397;383136.119;1;EHT+101.608;
2021-03-26 18:34:11.177448;-0.21789678931236267;-0.14934158325195312;9.830610275268555;0.005804002285003662;-0.004799664486199618;-0.0031456355936825275;-0.835352897644043;0.9592437148094178;58.56600570678712;6187058.464;383135.922;1;EHT+102.930;
2021-03-26 18:34:12.177388;-0.19622458517551425;-0.17114444077014926;9.833109855651857;0.0006258487701416016;-0.0009939075680449607;0.001752376789227128;-0.8337934613227845;0.956418812274933;58.56441879272462;6187059.618;383136.078;1;EHT+104.035;
2021-03-26 18:34:13.161702;-0.19216912984848022;-0.16433195769786837;9.849061012268068;0.0014722348423674705;-0.003153085941448808;-0.005066394805908203;-0.8182072639465332;0.9490361213684082;58.57471084594727;6187060.495;383136.435;1;EHT+104.405;
2021-03-26 18:34:14.177279;-0.19902898371219638;-0.1438400894403458;9.837217330932617;-0.0017523766728118064;-0.002759695053100586;-0.0015869736671447754;-0.8230336904525757;0.9551577568054199;58.555553436279304;6187059.26;383136.549;1;EHT+102.864;
2021-03-26 18:34:15.177221;-0.19904910027980807;-0.13421401381492615;9.831926345825195;0.0016808510990813377;-0.005552173126488925;-0.0036463141441345215;-0.8332695364952089;0.9451003074645996;58.553565979003906;6187060.709;383136.342;1;EHT+104.362;
2021-03-26 18:34:16.177163;-0.1922244876623154;-0.14924074709415439;9.826525688171388;-0.0009775162907317283;-0.004982948768883944;0.00728070642799139;-0.8446015715599061;0.9593534469604492;58.57823562622071;6187063.134;383136.17;1;EHT+107.256;
2021-03-26 18:34:17.177110;-0.18567802011966708;-0.1299976408481598;9.825235366821289;0.0010162593098357322;-6.705522537231445e-05;-0.0022098424378782515;-0.8399374485015869;0.9748045206069946;58.51060485839844;6187062.585;383136.247;1;EHT+105.944;
2021-03-26 18:34:18.177057;-0.17484356462955478;-0.1382044553756714;9.834462165832521;-0.0004827976517844946;-5.364418029785156e-05;0.001811981317587197;-0.848552167415619;0.9883958101272583;58.4706153869629;6187062.253;383136.478;1;EHT+105.292;
2021-03-26 18:34:19.177001;-0.19495014846324923;-0.1561052352190018;9.838470458984375;0.0019565224647521973;-0.003063678974285722;-0.002302229404449463;-0.846394717693329;0.9973251223564149;58.47671127319337;6187064.052;383136.471;1;EHT+107.845;
2021-03-26 18:34:20.176931;-0.20848330855369568;-0.16160051524639132;9.822547912597656;0.001263618702068925;0.0009477140265516938;-0.003105402458459139;-0.8484772443771362;1.0209040641784668;58.48840713500977;6187064.778;383136.535;1;EHT+108.476;
2021-03-26 18:34:21.176890;-0.19094212353229525;-0.15059573948383334;9.834491729736328;0.0019684433937072754;0.0008940697298385204;0.0013396141584962606;-0.8549669384956361;1.0280195474624636;58.48736953735352;6187066.522;383136.464;1;EHT+110.592;
2021-03-26 18:34:22.176825;-0.18966715037822726;-0.1396411955356598;9.829200744628906;0.0007852912531234325;-0.0017046927241608503;-0.0018134713172912598;-0.8561663627624512;1.0402984619140625;58.495624542236335;6187068.547;383136.226;1;EHT+112.827;
2021-03-26 18:34:23.176776;-0.20845769345760348;-0.1507612615823746;9.845207214355469;-0.0002264976938022301;0.0014811757719144227;0.0044897207990288734;-0.8554778695106507;1.050011992454529;58.50371170043946;6187068.924;383136.335;1;EHT+113.699;
2021-03-26 18:34:24.176723;-0.19633062183856967;-0.149321049451828;9.834510803222656;-0.00228434824384749;-0.0038325788918882613;-0.005963444709777832;-0.8452783226966859;1.0406782627105713;58.500133514404304;6187069.821;383136.244;1;EHT+115.038;
2021-03-26 18:34:25.176659;-0.18969281017780307;-0.1368580907583237;9.834530830383303;0.0072836880572140226;0.0002875924401450903;-0.0002682209014892578;-0.8432109355926514;1.0491924285888672;58.510597229003906;6187072.837;383136.272;1;EHT+119.420;
2021-03-26 18:34:26.176613;-0.1908456236124039;-0.16700173914432528;9.837081909179688;0.0038802623748779297;-0.0019863250199705367;-0.0031575560569763184;-0.8375577330589296;1.0646324157714844;58.505748748779304;6187073.478;383136.464;1;EHT+119.797;
2021-03-26 18:34:27.176555;-0.22453740239143372;-0.14808231592178345;9.841297149658203;9.387733007315546e-05;-0.006920100655406714;-0.005048513412475586;-0.8400676250457764;1.0733810663223269;58.502769470214844;6187074.011;383136.225;1;EHT+120.265;
2021-03-26 18:34:28.192123;-0.21375255286693576;-0.1630218178033829;9.83720111846924;0.0027582051698118453;-0.0037193302996456623;0.001072883955202997;-0.829564094543457;1.0737541913986208;58.497100830078125;6187072.495;383136.071;1;EHT+118.438;
2021-03-26 18:34:29.192071;-0.19358056783676147;-0.16022878885269165;9.847765922546388;-0.0004157423973083496;-0.0010639430256560447;-0.0026211142539978027;-0.8191089034080506;1.0687248706817627;58.49919891357422;6187070.902;383135.787;1;EHT+116.480;
2021-03-26 18:34:30.176388;-0.1964174211025238;-0.14782150089740756;9.819895744323732;0.0023439526557922363;0.000572204648051411;0.00021308660507202148;-0.8206251859664917;1.061439633369446;58.518829345703125;6187069.842;383135.65;1;EHT+114.303;
2021-03-26 18:34:31.191959;-0.215325266122818;-0.13153015077114108;9.829348564147951;0.003676117165014148;0.0021204354707151656;-0.0028282408602535725;-0.8364576101303101;1.0612432956695557;58.51862335205078;6187069.423;383135.438;1;EHT+114.427;
2021-03-26 18:34:32.176269;-0.19628098607063293;-0.15328025817871094;9.825180053710938;0.005495547782629729;-0.0057414169423282155;0.0023290510289371014;-0.8380396962165834;1.0523461103439333;58.54065704345703;6187066.768;383135.35;1;EHT+111.005;
2021-03-26 18:34:33.176217;-0.1789199411869049;-0.1504562497138977;9.818474769592287;0.0005677342414855957;0.003288686973974109;0.0038504605181515217;-0.8383705019950868;1.0581128597259521;58.53837585449219;6187065.719;383135.54;1;EHT+110.432;
2021-03-26 18:34:34.191790;-0.18287387490272522;-0.14928103983402255;9.853081703186037;-0.001436471939086914;0.002749264938756824;-0.003471971023827791;-0.8279463648796083;1.057829260826111;58.52201843261719;6187063.333;383135.655;1;EHT+107.308;
2021-03-26 18:34:35.191730;-0.1909078061580658;-0.15327918529510498;9.839799880981445;0.006811321247369052;-0.00022053715656511486;-0.001128017785958946;-0.8257811665534974;1.0687012672424316;58.52414321899415;6187061.386;383135.325;1;EHT+105.611;
2021-03-26 18:34:36.176055;-0.204235777258873;-0.1685085892677307;9.841135025024414;-0.0026226046029478316;-0.007446110714226962;-0.0026285648345947266;-0.8328745961189271;1.0767623186111452;58.52303695678712;6187060.371;383135.146;1;EHT+104.604;
2021-03-26 18:34:37.191620;-0.19763103127479553;-0.1547500938177109;9.837158203125;0.0001043081283569336;-0.0026345255319029097;-0.002281367778778076;-0.8391482830047607;1.0857024192810059;58.52667617797852;6187058.65;383134.981;1;EHT+102.155;
2021-03-26 18:34:38.191566;-0.20860312879085544;-0.12205727398395538;9.840009689331055;-0.00279843807220459;0.001926720258779824;-0.0030040740966796875;-0.8497541546821595;1.0856159925460818;58.538036346435554;6187059.503;383135.079;1;EHT+103.798;
2021-03-26 18:34:39.175891;-0.20043063163757324;-0.14249818027019504;9.842543601989748;-0.0017240646993741395;0.000667572079692036;-0.0013172626495361328;-0.8604357838630677;1.0922662019729616;58.53416061401368;6187057.387;383135.191;1;EHT+101.040;
2021-03-26 18:34:40.191455;-0.1908993571996689;-0.15332128107547763;9.833142280578615;0.0014662742614746094;-0.0056564812548458585;-0.001132488367147744;-0.8633169531822206;1.0824105739593506;58.54667282104493;6187055.201;383135.184;1;EHT+98.655;
2021-03-26 18:34:41.191399;-0.200402170419693;-0.14653447270393372;9.83188247680664;0.0011533499928191306;-0.0014483929844573142;-0.0019684433937072754;-0.864063024520874;1.0895559787750244;58.54767227172852;6187054.887;383135.256;1;EHT+97.653;
2021-03-26 18:34:42.175722;-0.20314268767833712;-0.15334978699684143;9.8198938369751;-0.0016123056411743164;0.0011727215023711326;-0.0021323561668395996;-0.8614948987960815;1.093097805976868;58.55226135253906;6187053.744;383135.025;1;EHT+96.496;
2021-03-26 18:34:43.191285;-0.19904188811779025;-0.13978350162506104;9.851866722106935;-0.0004127621941734106;0.0006631016731262207;-0.0008836390334181489;-0.8548710346221924;1.0991950035095215;58.55010986328125;6187053.203;383135.042;1;EHT+96.233;
2021-03-26 18:34:44.191236;-0.21383823454380038;-0.15210737287998202;9.842557907104492;0.0038877129554748535;-0.0013530255528166892;-0.004838406108319759;-0.8590556383132935;1.099055886268616;58.55339431762696;6187052.842;383135.144;1;EHT+95.433;
2021-03-26 18:34:45.175554;-0.1924579292535782;-0.1218649297952652;9.823960304260256;-0.0017851592274382713;0.0002905726723838598;-0.0023096799850463867;-0.8428170084953309;1.1056745052337646;58.567726135253906;6187053.966;383135.379;1;EHT+96.668;
2021-03-26 18:34:46.191121;-0.2125225514173508;-0.16165035963058472;9.818588256835938;-0.0019788742065429688;0.0008687378140166402;-0.0031337148975580935;-0.8504311442375184;1.0972020626068115;58.57409286499024;6187053.416;383135.312;1;EHT+95.509;
2021-03-26 18:34:47.191060;-0.19900169968605042;-0.1383759826421738;9.833243370056154;-0.002592801582068205;-0.007538496982306243;0.0006973742274567485;-0.8550323843955995;1.09017014503479;58.57598876953125;6187053.823;383135.061;1;EHT+95.798;
2021-03-26 18:34:48.175388;-0.18540489673614502;-0.16973143815994263;9.842363357543945;0.002817809814587236;-0.004690885543823242;0.002002716297283769;-0.8472614288330078;1.088198184967041;58.57056045532227;6187052.839;383135.554;1;EHT+95.143;
2021-03-26 18:34:49.175333;-0.20580017566680908;-0.14658674597740173;9.825259208679201;-0.0031307341996580367;-0.0020056962966918945;-0.00317990779876709;-0.8522982001304628;1.087723731994629;58.568634033203125;6187054.152;383135.982;1;EHT+96.541;
2021-03-26 18:34:50.190901;-0.19487543404102328;-0.15476359426975253;9.843793869018555;0.0012189151020720603;-0.006608665455132724;-0.0006616114405915141;-0.8678831458091737;1.101163387298584;58.593727111816406;6187055.419;383136.036;1;EHT+97.657;
2021-03-26 18:34:51.175223;-0.18677756190299988;-0.16969648003578186;9.83971691131592;0.00524371862411499;-0.0033780934754759078;0.0001952052116394043;-0.8650780916213989;1.1110368967056277;58.60521697998047;6187057.211;383135.932;1;EHT+99.536;
2021-03-26 18:34:52.190792;-0.20025455951690674;-0.14517714083194735;9.847849845886232;0.002782047493383289;-0.008408725261688232;-0.0020936131477355957;-0.8633087873458862;1.1095960140228271;58.60292053222656;6187056.009;383136.0;1;EHT+98.168;
2021-03-26 18:34:53.190734;-0.21241465210914612;-0.16451072692871094;9.847842216491701;-0.003445148468017578;0.00032335522701032465;-0.0010088086128234863;-0.8599969148635864;1.1191718578338623;58.61531066894531;6187057.109;383135.889;1;EHT+99.463;
2021-03-26 18:34:54.175053;-0.19088353216648105;-0.14791001379489901;9.83981227874756;0.0004306435876060278;-0.0048682098276913175;0.0005036592483520508;-0.8616182208061219;1.134394645690918;58.63400650024415;6187057.496;383135.76;1;EHT+100.347;
2021-03-26 18:34:55.190610;-0.20163194835186007;-0.16301405429840088;9.835823059082031;-0.002211332088336349;-0.004531442653387786;-0.001172721153125167;-0.8918521404266357;1.144611477851868;58.62570571899415;6187058.456;383135.418;1;EHT+101.343;
2021-03-26 18:34:56.190564;-0.19356149435043335;-0.16563005745410922;9.843756675720217;0.004124640487134457;8.64267276483588e-05;-0.0017896292265504599;-0.905642330646515;1.155036449432373;58.622264862060554;6187056.503;383135.488;1;EHT+98.809;
2021-03-26 18:34:57.174888;-0.20435796678066256;-0.1589266806840897;9.835851669311523;-0.003325939411297441;-0.004270672798156738;0.0029310579411685467;-0.9154184460639955;1.153132438659668;58.63249588012696;6187056.141;383135.335;1;EHT+97.844;
2021-03-26 18:34:58.190455;-0.20702435076236728;-0.16298753023147583;9.831857681274414;-0.0014618036802858114;-0.0013321639271453025;-0.008536875247955322;-0.9130384325981141;1.1795359849929812;58.637481689453125;6187057.024;383135.006;1;EHT+98.833;
2021-03-26 18:34:59.190401;-0.20174020528793335;-0.14522625505924228;9.8372278213501;-0.001408159616403282;-0.0008553265943191947;-0.0013396141584962606;-0.9214367270469667;1.18724000453949;58.64337158203125;6187058.785;383135.282;1;EHT+101.017;
2021-03-26 18:35:00.174716;-0.20842304825782776;-0.14943340420722961;9.853198051452638;-0.0012770295143127441;-0.002676248783245683;-0.005583465099334717;-0.9309831857681274;1.192673683166504;58.66293716430665;6187059.133;383135.165;1;EHT+101.829;
2021-03-26 18:35:01.190287;-0.20843851566314697;-0.1533516496419907;9.825239181518555;0.003370642894878984;-0.004561245441436768;-0.0003337860107421875;-0.9382096529006958;1.1742950677871706;58.66265869140625;6187058.771;383134.962;1;EHT+101.219;
2021-03-26 18:35:02.190231;-0.18952549993991855;-0.17521543800830844;9.830390930175781;0.00024139881134033203;-0.0008851290331222118;-0.0034108757972717285;-0.9448170065879823;1.184627175331116;58.67978286743165;6187059.824;383134.989;1;EHT+102.842;
2021-03-26 18:35:03.174553;-0.20828339457511902;-0.16989098489284518;9.843807220458984;0.002591312630102039;-0.00753402803093195;0.0037238006480038166;-0.9468449354171753;1.1920413970947266;58.69743728637696;6187059.991;383134.623;1;EHT+103.092;
2021-03-26 18:35:04.190123;-0.20173104107379916;-0.14928236603736877;9.838521957397461;0.001871585613116622;-0.0012218951014801862;-0.0017404553946107626;-0.9650206565856934;1.191848397254944;58.69122695922852;6187061.245;383134.675;1;EHT+104.150;
2021-03-26 18:35:05.190066;-0.19896253943443298;-0.16298907995224;9.843786239624023;0.0024333596229553223;-0.0011041761608794334;-0.0009328128071501851;-0.9709648489952089;1.1961119174957275;58.69236373901368;6187062.201;383134.616;1;EHT+105.819;
2021-03-26 18:35:06.174383;-0.20844289660453796;-0.14661364257335666;9.835907936096193;0.0005513430223800243;-0.004634261131286621;0.00044852495193481445;-0.9890883564949037;1.190981388092041;58.699562072753906;6187060.438;383134.44;1;EHT+103.965;
2021-03-26 18:35:07.189955;-0.19228036701679233;-0.146537184715271;9.838493347167969;0.0007778406143188477;-0.0035509469453245406;-0.0008895993232727051;-1.0088365077972412;1.2007393836975098;58.696250915527344;6187060.803;383134.158;1;EHT+104.302;
2021-03-26 18:35:08.189900;-0.21102213859558105;-0.15760262310504916;9.842525482177734;-0.0003129243850708008;-0.008800626732409002;-0.000429153471486643;-1.0084211826324463;1.2079690694808962;58.70972442626953;6187060.237;383134.142;1;EHT+103.700;
2021-03-26 18:35:09.174218;-0.20840615034103394;-0.1698161214590073;9.8411340713501;0.0054985275492072105;0.00020414592290762815;-0.0012889504432678223;-1.015024542808533;1.2253535985946657;58.69911193847656;6187059.635;383134.147;1;EHT+102.960;
2021-03-26 18:35:10.189789;-0.21110045909881592;-0.15345537662506104;9.839894294738771;0.0012546778889372947;-0.0032529234886169434;0.0031858680304139857;-1.0293314456939697;1.211532235145569;58.71014022827149;6187060.735;383133.97;1;EHT+103.856;
2021-03-26 18:35:11.189733;-0.2056483179330826;-0.1752813756465912;9.829134941101076;0.00035762792686000466;-0.00196546339429915;0.0022277235984802246;-1.0244132280349734;1.2160092592239382;58.723045349121094;6187059.874;383134.184;1;EHT+102.996;
